Date, Price , Open , High , Low , Vol. ,Change %
6/22/2013," 37,203.32 "," 71,158.48 "," 71,158.48 "," 71,158.48 ", -   ,0.00%
6/23/2013," 37,203.32 "," 71,158.48 "," 71,158.48 "," 71,158.48 ", -   ,0.00%
6/24/2013," 36,187.38 "," 70,986.79 "," 70,986.79 "," 70,986.79 ", -   ,-2.73%
6/25/2013," 36,658.93 "," 71,687.06 "," 71,687.06 "," 71,687.06 ", -   ,1.30%
6/26/2013," 36,573.15 "," 71,687.06 "," 71,687.06 "," 71,687.06 ", -   ,-0.23%
6/27/2013," 36,593.05 "," 73,865.44 "," 73,865.44 "," 73,865.44 ", -   ,0.05%
6/28/2013," 36,713.89 "," 73,865.44 "," 73,865.44 "," 73,865.44 ", -   ,0.33%
6/29/2013," 36,713.89 "," 73,865.44 "," 73,865.44 "," 73,865.44 ", -   ,0.00%
6/30/2013," 36,713.89 "," 73,865.44 "," 73,865.44 "," 73,865.44 ", -   ,0.00%
7/1/2013," 37,305.91 "," 73,001.88 "," 73,001.88 "," 73,001.88 ", -   ,1.61%
7/2/2013," 37,885.13 "," 73,001.88 "," 73,001.88 "," 73,001.88 ", -   ,1.55%
7/3/2013," 38,216.87 "," 73,156.98 "," 73,156.98 "," 73,156.98 ", -   ,0.88%
7/4/2013," 38,524.70 "," 73,156.98 "," 73,156.98 "," 73,156.98 ", -   ,0.81%
7/5/2013," 38,958.63 "," 74,559.75 "," 74,559.75 "," 74,559.75 ", -   ,1.13%
7/6/2013," 38,958.63 "," 74,559.75 "," 74,559.75 "," 74,559.75 ", -   ,0.00%
7/7/2013," 38,958.63 "," 74,559.75 "," 74,559.75 "," 74,559.75 ", -   ,0.00%
7/8/2013," 39,488.61 "," 74,757.68 "," 74,757.68 "," 74,757.68 ", -   ,1.36%
7/9/2013," 39,851.40 "," 73,955.13 "," 73,955.13 "," 73,955.13 ", -   ,0.92%
7/10/2013," 40,374.34 "," 73,955.13 "," 73,955.13 "," 73,955.13 ", -   ,1.31%
7/11/2013," 39,838.73 "," 70,819.82 "," 70,819.82 "," 70,819.82 ", -   ,-1.33%
7/12/2013," 40,215.49 "," 70,819.82 "," 70,819.82 "," 70,819.82 ", -   ,0.95%
7/13/2013," 40,215.49 "," 70,819.82 "," 70,819.82 "," 70,819.82 ", -   ,0.00%
7/14/2013," 40,215.49 "," 70,819.82 "," 70,819.82 "," 70,819.82 ", -   ,0.00%
7/15/2013," 40,222.19 "," 70,645.01 "," 70,645.01 "," 70,645.01 ", -   ,0.02%
7/16/2013," 40,144.72 "," 70,645.01 "," 70,645.01 "," 70,645.01 ", -   ,-0.19%
7/17/2013," 39,867.69 "," 69,139.72 "," 69,139.72 "," 69,139.72 ", -   ,-0.69%
7/18/2013," 40,134.47 "," 69,139.72 "," 69,139.72 "," 69,139.72 ", -   ,0.67%
7/19/2013," 40,623.08 "," 69,444.25 "," 69,444.25 "," 69,444.25 ", -   ,1.22%
7/20/2013," 40,623.08 "," 69,444.25 "," 69,444.25 "," 69,444.25 ", -   ,0.00%
7/21/2013," 40,623.08 "," 69,444.25 "," 69,444.25 "," 69,444.25 ", -   ,0.00%
7/22/2013," 41,101.89 "," 73,239.27 "," 73,239.27 "," 73,239.27 ", -   ,1.18%
7/23/2013," 41,199.57 "," 73,239.27 "," 73,239.27 "," 73,239.27 ", -   ,0.24%
7/24/2013," 41,281.12 "," 71,717.81 "," 71,717.81 "," 71,717.81 ", -   ,0.20%
7/25/2013," 41,170.80 "," 71,717.81 "," 71,717.81 "," 71,717.81 ", -   ,-0.27%
7/26/2013," 41,125.25 "," 76,038.82 "," 76,038.82 "," 76,038.82 ", -   ,-0.11%
7/27/2013," 41,125.25 "," 76,038.82 "," 76,038.82 "," 76,038.82 ", -   ,0.00%
7/28/2013," 41,125.25 "," 76,038.82 "," 76,038.82 "," 76,038.82 ", -   ,0.00%
7/29/2013," 40,951.73 "," 74,560.00 "," 74,560.00 "," 74,560.00 ", -   ,-0.42%
7/30/2013," 40,755.33 "," 74,012.17 "," 74,012.17 "," 74,012.17 ", -   ,-0.48%
7/31/2013," 40,774.47 "," 74,012.17 "," 74,012.17 "," 74,012.17 ", -   ,0.05%
8/1/2013," 40,501.71 "," 74,012.17 "," 74,012.17 "," 74,012.17 ", -   ,-0.67%
8/2/2013," 40,501.71 "," 74,012.17 "," 74,012.17 "," 74,012.17 ", -   ,0.00%
8/3/2013," 40,501.71 "," 74,012.17 "," 74,012.17 "," 74,012.17 ", -   ,0.00%
8/4/2013," 40,501.71 "," 74,012.17 "," 74,012.17 "," 74,012.17 ", -   ,0.00%
8/5/2013," 39,876.83 "," 74,012.17 "," 74,012.17 "," 74,012.17 ", -   ,-1.54%
8/6/2013," 39,347.66 "," 72,989.51 "," 72,989.51 "," 72,989.51 ", -   ,-1.33%
8/7/2013," 40,420.85 "," 72,989.51 "," 72,989.51 "," 72,989.51 ", -   ,2.73%
8/8/2013," 40,420.85 "," 72,989.51 "," 72,989.51 "," 72,989.51 ", -   ,0.00%
8/9/2013," 40,420.85 "," 72,989.51 "," 72,989.51 "," 72,989.51 ", -   ,0.00%
8/10/2013," 40,420.85 "," 72,989.51 "," 72,989.51 "," 72,989.51 ", -   ,0.00%
8/11/2013," 40,420.85 "," 72,989.51 "," 72,989.51 "," 72,989.51 ", -   ,0.00%
8/12/2013," 40,806.17 "," 69,055.39 "," 69,055.39 "," 69,055.39 ", -   ,0.95%
8/13/2013," 40,864.32 "," 69,055.39 "," 69,055.39 "," 69,055.39 ", -   ,0.14%
8/14/2013," 40,864.32 "," 69,055.39 "," 69,055.39 "," 69,055.39 ", -   ,0.00%
8/15/2013," 40,786.94 "," 66,851.15 "," 66,851.15 "," 66,851.15 ", -   ,-0.19%
8/16/2013," 40,810.76 "," 68,850.09 "," 68,850.09 "," 68,850.09 ", -   ,0.06%
8/17/2013," 40,810.76 "," 68,850.09 "," 68,850.09 "," 68,850.09 ", -   ,0.00%
8/18/2013," 40,810.76 "," 68,850.09 "," 68,850.09 "," 68,850.09 ", -   ,0.00%
8/19/2013," 40,725.49 "," 69,840.22 "," 69,840.22 "," 69,840.22 ", -   ,-0.21%
8/20/2013," 40,550.88 "," 67,513.30 "," 67,513.30 "," 67,513.30 ", -   ,-0.43%
8/21/2013," 39,626.00 "," 67,513.30 "," 67,513.30 "," 67,513.30 ", -   ,-2.28%
8/22/2013," 38,991.71 "," 68,722.93 "," 68,722.93 "," 68,722.93 ", -   ,-1.60%
8/23/2013," 38,868.24 "," 68,722.93 "," 68,722.93 "," 68,722.93 ", -   ,-0.32%
8/24/2013," 38,868.24 "," 68,722.93 "," 68,722.93 "," 68,722.93 ", -   ,0.00%
8/25/2013," 38,868.24 "," 68,722.93 "," 68,722.93 "," 68,722.93 ", -   ,0.00%
8/26/2013," 39,398.58 "," 67,947.22 "," 67,947.22 "," 67,947.22 ", -   ,1.36%
8/27/2013," 38,666.14 "," 67,947.22 "," 67,947.22 "," 67,947.22 ", -   ,-1.86%
8/28/2013," 38,133.24 "," 67,947.22 "," 67,947.22 "," 67,947.22 ", -   ,-1.38%
8/29/2013," 37,908.82 "," 69,674.92 "," 69,674.92 "," 69,674.92 ", -   ,-0.59%
8/30/2013," 37,950.47 "," 69,674.92 "," 69,674.92 "," 69,674.92 ", -   ,0.11%
8/31/2013," 37,950.47 "," 69,674.92 "," 69,674.92 "," 69,674.92 ", -   ,0.00%
9/1/2013," 37,950.47 "," 69,674.92 "," 69,674.92 "," 69,674.92 ", -   ,0.00%
9/2/2013," 37,327.62 "," 65,446.00 "," 65,446.00 "," 65,446.00 ", -   ,-1.64%
9/3/2013," 37,543.09 "," 65,446.00 "," 65,446.00 "," 65,446.00 ", -   ,0.58%
9/4/2013," 37,476.50 "," 68,649.24 "," 68,649.24 "," 68,649.24 ", -   ,-0.18%
9/5/2013," 38,519.35 "," 68,649.24 "," 68,649.24 "," 68,649.24 ", -   ,2.78%
9/6/2013," 39,057.17 "," 68,649.24 "," 68,649.24 "," 68,649.24 ", -   ,1.40%
9/7/2013," 39,057.17 "," 68,649.24 "," 68,649.24 "," 68,649.24 ", -   ,0.00%
9/8/2013," 39,057.17 "," 68,649.24 "," 68,649.24 "," 68,649.24 ", -   ,0.00%
9/9/2013," 39,180.88 "," 70,255.46 "," 70,255.46 "," 70,255.46 ", -   ,0.32%
9/10/2013," 39,671.14 "," 71,313.35 "," 71,313.35 "," 71,313.35 ", -   ,1.25%
9/11/2013," 40,291.13 "," 71,313.35 "," 71,313.35 "," 71,313.35 ", -   ,1.56%
9/12/2013," 39,961.01 "," 70,399.46 "," 70,399.46 "," 70,399.46 ", -   ,-0.82%
9/13/2013," 39,964.91 "," 70,399.46 "," 70,399.46 "," 70,399.46 ", -   ,0.01%
9/14/2013," 39,964.91 "," 70,399.46 "," 70,399.46 "," 70,399.46 ", -   ,0.00%
9/15/2013," 39,964.91 "," 70,399.46 "," 70,399.46 "," 70,399.46 ", -   ,0.00%
9/16/2013," 39,545.97 "," 69,219.70 "," 69,219.70 "," 69,219.70 ", -   ,-1.05%
9/17/2013," 39,098.97 "," 69,219.70 "," 69,219.70 "," 69,219.70 ", -   ,-1.13%
9/18/2013," 38,449.19 "," 68,619.28 "," 68,619.28 "," 68,619.28 ", -   ,-1.66%
9/19/2013," 39,009.23 "," 68,619.28 "," 68,619.28 "," 68,619.28 ", -   ,1.46%
9/20/2013," 39,277.60 "," 66,324.32 "," 66,324.32 "," 66,324.32 ", -   ,0.69%
9/21/2013," 39,277.60 "," 66,324.32 "," 66,324.32 "," 66,324.32 ", -   ,0.00%
9/22/2013," 39,277.60 "," 66,324.32 "," 66,324.32 "," 66,324.32 ", -   ,0.00%
9/23/2013," 39,263.68 "," 67,463.05 "," 67,463.05 "," 67,463.05 ", -   ,-0.04%
9/24/2013," 38,462.63 "," 69,998.95 "," 69,998.95 "," 69,998.95 ", -   ,-2.04%
9/25/2013," 38,430.35 "," 69,998.95 "," 69,998.95 "," 69,998.95 ", -   ,-0.08%
9/26/2013," 37,953.58 "," 70,295.38 "," 70,295.38 "," 70,295.38 ", -   ,-1.24%
9/27/2013," 37,549.73 "," 70,295.38 "," 70,295.38 "," 70,295.38 ", -   ,-1.06%
9/28/2013," 37,549.73 "," 70,295.38 "," 70,295.38 "," 70,295.38 ", -   ,0.00%
9/29/2013," 37,549.73 "," 70,295.38 "," 70,295.38 "," 70,295.38 ", -   ,0.00%
9/30/2013," 36,825.25 "," 69,066.31 "," 69,066.31 "," 69,066.31 ", -   ,-1.93%
10/1/2013," 37,439.88 "," 69,066.31 "," 69,066.31 "," 69,066.31 ", -   ,1.67%
10/2/2013," 37,868.77 "," 70,590.04 "," 70,590.04 "," 70,590.04 ", -   ,1.15%
10/3/2013," 37,905.53 "," 70,590.04 "," 70,590.04 "," 70,590.04 ", -   ,0.10%
10/4/2013," 37,795.30 "," 71,588.78 "," 71,588.78 "," 71,588.78 ", -   ,-0.29%
10/5/2013," 37,795.30 "," 71,588.78 "," 71,588.78 "," 71,588.78 ", -   ,0.00%
10/6/2013," 37,795.30 "," 71,588.78 "," 71,588.78 "," 71,588.78 ", -   ,0.00%
10/7/2013," 37,309.81 "," 72,362.48 "," 72,362.48 "," 72,362.48 ", -   ,-1.28%
10/8/2013," 37,513.30 "," 72,362.48 "," 72,362.48 "," 72,362.48 ", -   ,0.55%
10/9/2013," 36,759.88 "," 72,850.08 "," 72,850.08 "," 72,850.08 ", -   ,-2.01%
10/10/2013," 36,795.90 "," 72,850.08 "," 72,850.08 "," 72,850.08 ", -   ,0.10%
10/11/2013," 37,033.41 "," 71,298.82 "," 71,298.82 "," 71,298.82 ", -   ,0.65%
10/12/2013," 37,033.41 "," 71,298.82 "," 71,298.82 "," 71,298.82 ", -   ,0.00%
10/13/2013," 37,033.41 "," 71,298.82 "," 71,298.82 "," 71,298.82 ", -   ,0.00%
10/14/2013," 36,768.32 "," 69,950.95 "," 69,950.95 "," 69,950.95 ", -   ,-0.72%
10/15/2013," 36,768.32 "," 69,950.95 "," 69,950.95 "," 69,950.95 ", -   ,0.00%
10/16/2013," 36,768.32 "," 69,950.95 "," 69,950.95 "," 69,950.95 ", -   ,0.00%
10/17/2013," 36,768.32 "," 69,950.95 "," 69,950.95 "," 69,950.95 ", -   ,0.00%
10/18/2013," 36,768.32 "," 69,950.95 "," 69,950.95 "," 69,950.95 ", -   ,0.00%
10/19/2013," 36,768.32 "," 69,950.95 "," 69,950.95 "," 69,950.95 ", -   ,0.00%
10/20/2013," 36,768.32 "," 69,950.95 "," 69,950.95 "," 69,950.95 ", -   ,0.00%
10/21/2013," 37,038.85 "," 70,097.48 "," 70,097.48 "," 70,097.48 ", -   ,0.74%
10/22/2013," 37,797.01 "," 70,097.48 "," 70,097.48 "," 70,097.48 ", -   ,2.05%
10/23/2013," 38,143.61 "," 69,290.10 "," 69,290.10 "," 69,290.10 ", -   ,0.92%
10/24/2013," 38,029.56 "," 69,290.10 "," 69,290.10 "," 69,290.10 ", -   ,-0.30%
10/25/2013," 37,941.51 "," 65,586.03 "," 65,586.03 "," 65,586.03 ", -   ,-0.23%
10/26/2013," 37,941.51 "," 65,586.03 "," 65,586.03 "," 65,586.03 ", -   ,0.00%
10/27/2013," 37,941.51 "," 65,586.03 "," 65,586.03 "," 65,586.03 ", -   ,0.00%
10/28/2013," 37,790.55 "," 68,732.25 "," 68,732.25 "," 68,732.25 ", -   ,-0.40%
10/29/2013," 37,709.49 "," 69,348.36 "," 69,348.36 "," 69,348.36 ", -   ,-0.21%
10/30/2013," 37,945.64 "," 69,348.36 "," 69,348.36 "," 69,348.36 ", -   ,0.63%
10/31/2013," 38,688.00 "," 72,189.53 "," 72,189.53 "," 72,189.53 ", -   ,1.96%
11/1/2013," 38,390.56 "," 72,189.53 "," 72,189.53 "," 72,189.53 ", -   ,-0.77%
11/2/2013," 38,390.56 "," 72,189.53 "," 72,189.53 "," 72,189.53 ", -   ,0.00%
11/3/2013," 38,390.56 "," 72,189.53 "," 72,189.53 "," 72,189.53 ", -   ,0.00%
11/4/2013," 37,924.70 "," 69,939.43 "," 69,939.43 "," 69,939.43 ", -   ,-1.21%
11/5/2013," 38,526.18 "," 69,939.43 "," 69,939.43 "," 69,939.43 ", -   ,1.59%
11/6/2013," 39,273.47 "," 70,737.61 "," 70,737.61 "," 70,737.61 ", 59.76M ,1.94%
11/7/2013," 39,212.91 "," 70,737.61 "," 70,737.61 "," 70,737.61 ", 48.41M ,-0.15%
11/8/2013," 39,389.93 "," 71,775.28 "," 71,775.28 "," 71,775.28 ", 29.51M ,0.45%
11/9/2013," 39,389.93 "," 71,775.28 "," 71,775.28 "," 71,775.28 ", 29.51M ,0.00%
11/10/2013," 39,389.93 "," 71,775.28 "," 71,775.28 "," 71,775.28 ", 29.51M ,0.00%
11/11/2013," 39,385.22 "," 71,361.44 "," 71,361.44 "," 71,361.44 ", 49.46M ,-0.01%
11/12/2013," 39,087.45 "," 69,540.17 "," 69,540.17 "," 69,540.17 ", 42.69M ,-0.76%
11/13/2013," 38,742.49 "," 68,777.77 "," 68,777.77 "," 68,777.77 ", 30.83M ,-0.88%
11/14/2013," 38,742.49 "," 68,777.77 "," 68,777.77 "," 68,777.77 ", 30.83M ,0.00%
11/15/2013," 38,742.49 "," 68,777.77 "," 68,777.77 "," 68,777.77 ", 30.83M ,0.00%
11/16/2013," 38,742.49 "," 68,777.77 "," 68,777.77 "," 68,777.77 ", 30.83M ,0.00%
11/17/2013," 38,742.49 "," 68,777.77 "," 68,777.77 "," 68,777.77 ", 30.83M ,0.00%
11/18/2013," 39,515.43 "," 69,759.98 "," 69,759.98 "," 69,759.98 ", 50.98M ,2.00%
11/19/2013," 39,864.30 "," 70,128.21 "," 70,128.21 "," 70,128.21 ", 83.39M ,0.88%
11/20/2013," 39,962.35 "," 70,128.21 "," 70,128.21 "," 70,128.21 ", 102.57M ,0.25%
11/21/2013," 40,082.59 "," 70,128.21 "," 70,128.21 "," 70,128.21 ", 55.93M ,0.30%
11/22/2013," 40,156.45 "," 71,618.44 "," 71,618.44 "," 71,618.44 ", 40.99M ,0.18%
11/23/2013," 40,156.45 "," 71,618.44 "," 71,618.44 "," 71,618.44 ", 40.99M ,0.00%
11/24/2013," 40,156.45 "," 71,618.44 "," 71,618.44 "," 71,618.44 ", 40.99M ,0.00%
11/25/2013," 40,410.39 "," 71,618.44 "," 71,618.44 "," 71,618.44 ", 55.15M ,0.63%
11/26/2013," 40,031.59 "," 71,618.44 "," 71,618.44 "," 71,618.44 ", 51.41M ,-0.94%
11/27/2013," 39,915.23 "," 72,354.37 "," 72,354.37 "," 72,354.37 ", 32.05M ,-0.29%
11/28/2013," 40,455.09 "," 72,354.37 "," 72,354.37 "," 72,354.37 ", 45.85M ,1.35%
11/29/2013," 40,669.34 "," 72,354.37 "," 72,354.37 "," 72,354.37 ", 51.81M ,0.53%
11/30/2013," 40,669.34 "," 72,354.37 "," 72,354.37 "," 72,354.37 ", 51.81M ,0.00%
12/1/2013," 40,669.34 "," 72,354.37 "," 72,354.37 "," 72,354.37 ", 51.81M ,0.00%
12/2/2013," 40,814.09 "," 71,254.42 "," 71,254.42 "," 71,254.42 ", 48.72M ,0.36%
12/3/2013," 41,088.17 "," 71,254.42 "," 71,254.42 "," 71,254.42 ", 60.50M ,0.67%
12/4/2013," 41,005.07 "," 71,113.29 "," 71,113.29 "," 71,113.29 ", 77.33M ,-0.20%
12/5/2013," 41,624.84 "," 71,113.29 "," 71,113.29 "," 71,113.29 ", 59.51M ,1.51%
12/6/2013," 41,535.13 "," 70,338.94 "," 70,338.94 "," 70,338.94 ", 63.89M ,-0.22%
12/7/2013," 41,535.13 "," 70,338.94 "," 70,338.94 "," 70,338.94 ", 63.89M ,0.00%
12/8/2013," 41,535.13 "," 70,338.94 "," 70,338.94 "," 70,338.94 ", 63.89M ,0.00%
12/9/2013," 41,744.30 "," 71,132.74 "," 71,132.74 "," 71,132.74 ", 40.13M ,0.50%
12/10/2013," 41,557.68 "," 72,286.65 "," 72,286.65 "," 72,286.65 ", 45.68M ,-0.45%
12/11/2013," 41,736.10 "," 72,286.65 "," 72,286.65 "," 72,286.65 ", 46.43M ,0.43%
12/12/2013," 41,936.05 "," 71,016.97 "," 71,016.97 "," 71,016.97 ", 68.96M ,0.48%
12/13/2013," 42,303.03 "," 71,016.97 "," 71,016.97 "," 71,016.97 ", 88.11M ,0.88%
12/14/2013," 42,303.03 "," 71,016.97 "," 71,016.97 "," 71,016.97 ", 88.11M ,0.00%
12/15/2013," 42,303.03 "," 71,016.97 "," 71,016.97 "," 71,016.97 ", 88.11M ,0.00%
12/16/2013," 42,505.60 "," 70,589.30 "," 70,589.30 "," 70,589.30 ", 92.86M ,0.48%
12/17/2013," 42,559.21 "," 70,589.30 "," 70,589.30 "," 70,589.30 ", 87.51M ,0.13%
12/18/2013," 42,888.45 "," 70,589.30 "," 70,589.30 "," 70,589.30 ", 101.64M ,0.77%
12/19/2013," 42,836.26 "," 70,589.30 "," 70,589.30 "," 70,589.30 ", 98.11M ,-0.12%
12/20/2013," 42,733.13 "," 70,589.30 "," 70,589.30 "," 70,589.30 ", 72.66M ,-0.24%
12/21/2013," 42,733.13 "," 70,589.30 "," 70,589.30 "," 70,589.30 ", 72.66M ,0.00%
12/22/2013," 42,733.13 "," 70,589.30 "," 70,589.30 "," 70,589.30 ", 72.66M ,0.00%
12/23/2013," 42,788.23 "," 76,578.33 "," 76,578.33 "," 76,578.33 ", 87.43M ,0.13%
12/24/2013," 42,808.80 "," 76,578.33 "," 76,578.33 "," 76,578.33 ", 78.74M ,0.05%
12/25/2013," 42,808.80 "," 76,578.33 "," 76,578.33 "," 76,578.33 ", 78.74M ,0.00%
12/26/2013," 42,739.21 "," 76,999.88 "," 76,999.88 "," 76,999.88 ", 73.68M ,-0.16%
12/27/2013," 42,557.79 "," 78,664.54 "," 78,664.54 "," 78,664.54 ", 59.62M ,-0.42%
12/28/2013," 42,557.79 "," 78,664.54 "," 78,664.54 "," 78,664.54 ", 59.62M ,0.00%
12/29/2013," 42,557.79 "," 78,664.54 "," 78,664.54 "," 78,664.54 ", 59.62M ,0.00%
12/30/2013," 42,542.62 "," 81,707.80 "," 81,707.80 "," 81,707.80 ", 81.92M ,-0.04%
12/31/2013," 42,431.05 "," 81,707.80 "," 81,707.80 "," 81,707.80 ", 43.25M ,-0.26%
1/1/2014," 43,235.29 "," 81,454.69 "," 81,454.69 "," 81,454.69 ", 113.10M ,1.90%
1/2/2014," 43,785.78 "," 81,454.69 "," 81,454.69 "," 81,454.69 ", 108.86M ,1.27%
1/3/2014," 43,881.42 "," 81,454.69 "," 81,454.69 "," 81,454.69 ", 77.94M ,0.22%
1/4/2014," 43,881.42 "," 81,454.69 "," 81,454.69 "," 81,454.69 ", 77.94M ,0.00%
1/5/2014," 43,881.42 "," 81,454.69 "," 81,454.69 "," 81,454.69 ", 77.94M ,0.00%
1/6/2014," 44,009.46 "," 80,509.22 "," 80,509.22 "," 80,509.22 ", 85.98M ,0.29%
1/7/2014," 44,167.38 "," 80,509.22 "," 80,509.22 "," 80,509.22 ", 119.29M ,0.36%
1/8/2014," 44,303.19 "," 75,396.12 "," 75,396.12 "," 75,396.12 ", 113.30M ,0.31%
1/9/2014," 44,264.86 "," 75,396.12 "," 75,396.12 "," 75,396.12 ", 137.31M ,-0.09%
1/10/2014," 44,202.36 "," 77,225.97 "," 77,225.97 "," 77,225.97 ", 66.67M ,-0.14%
1/11/2014," 44,202.36 "," 77,225.97 "," 77,225.97 "," 77,225.97 ", 66.67M ,0.00%
1/12/2014," 44,202.36 "," 77,225.97 "," 77,225.97 "," 77,225.97 ", 66.67M ,0.00%
1/13/2014," 44,338.81 "," 77,606.18 "," 77,606.18 "," 77,606.18 ", 66.75M ,0.31%
1/14/2014," 44,338.81 "," 77,606.18 "," 77,606.18 "," 77,606.18 ", 66.75M ,0.00%
1/15/2014," 44,472.13 "," 78,321.04 "," 78,321.04 "," 78,321.04 ", 72.42M ,0.30%
1/16/2014," 44,482.29 "," 77,735.41 "," 77,735.41 "," 77,735.41 ", 89.11M ,0.02%
1/17/2014," 44,546.32 "," 77,735.41 "," 77,735.41 "," 77,735.41 ", 99.71M ,0.14%
1/18/2014," 44,546.32 "," 77,735.41 "," 77,735.41 "," 77,735.41 ", 99.71M ,0.00%
1/19/2014," 44,546.32 "," 77,735.41 "," 77,735.41 "," 77,735.41 ", 99.71M ,0.00%
1/20/2014," 44,684.85 "," 80,010.29 "," 80,010.29 "," 80,010.29 ", 92.35M ,0.31%
1/21/2014," 44,912.59 "," 83,941.19 "," 83,941.19 "," 83,941.19 ", 73.15M ,0.51%
1/22/2014," 44,666.37 "," 83,941.19 "," 83,941.19 "," 83,941.19 ", 112.88M ,-0.55%
1/23/2014," 44,776.80 "," 85,973.64 "," 85,973.64 "," 85,973.64 ", 143.09M ,0.25%
1/24/2014," 44,716.71 "," 85,973.64 "," 85,973.64 "," 85,973.64 ", 92.77M ,-0.13%
1/25/2014," 44,716.71 "," 85,973.64 "," 85,973.64 "," 85,973.64 ", 92.77M ,0.00%
1/26/2014," 44,716.71 "," 85,973.64 "," 85,973.64 "," 85,973.64 ", 92.77M ,0.00%
1/27/2014," 44,029.61 "," 90,374.40 "," 90,374.40 "," 90,374.40 ", 71.22M ,-1.54%
1/28/2014," 43,857.64 "," 90,374.40 "," 90,374.40 "," 90,374.40 ", 49.61M ,-0.39%
1/29/2014," 43,730.82 "," 92,393.70 "," 92,393.70 "," 92,393.70 ", 60.69M ,-0.29%
1/30/2014," 43,710.26 "," 94,465.84 "," 94,465.84 "," 94,465.84 ", 47.84M ,-0.05%
1/31/2014," 44,186.56 "," 94,465.84 "," 94,465.84 "," 94,465.84 ", 113.00M ,1.09%
2/1/2014," 44,186.56 "," 94,465.84 "," 94,465.84 "," 94,465.84 ", 113.00M ,0.00%
2/2/2014," 44,186.56 "," 94,465.84 "," 94,465.84 "," 94,465.84 ", 113.00M ,0.00%
2/3/2014," 44,563.84 "," 100,171.18 "," 100,171.18 "," 100,171.18 ", 83.18M ,0.85%
2/4/2014," 44,258.64 "," 100,171.18 "," 100,171.18 "," 100,171.18 ", 55.53M ,-0.68%
2/5/2014," 44,258.64 "," 100,171.18 "," 100,171.18 "," 100,171.18 ", 55.53M ,0.00%
2/6/2014," 44,399.13 "," 104,398.73 "," 104,398.73 "," 104,398.73 ", 52.65M ,0.32%
2/7/2014," 44,090.97 "," 111,194.57 "," 111,194.57 "," 111,194.57 ", 55.69M ,-0.69%
2/8/2014," 44,090.97 "," 111,194.57 "," 111,194.57 "," 111,194.57 ", 55.69M ,0.00%
2/9/2014," 44,090.97 "," 111,194.57 "," 111,194.57 "," 111,194.57 ", 55.69M ,0.00%
2/10/2014," 43,473.85 "," 111,760.83 "," 111,760.83 "," 111,760.83 ", 67.82M ,-1.40%
2/11/2014," 43,439.86 "," 103,622.66 "," 103,622.66 "," 103,622.66 ", 54.59M ,-0.08%
2/12/2014," 44,121.83 "," 103,622.66 "," 103,622.66 "," 103,622.66 ", 68.63M ,1.57%
2/13/2014," 43,815.50 "," 103,622.66 "," 103,622.66 "," 103,622.66 ", 48.25M ,-0.69%
2/14/2014," 43,496.31 "," 104,728.78 "," 104,728.78 "," 104,728.78 ", 31.98M ,-0.73%
2/15/2014," 43,496.31 "," 104,728.78 "," 104,728.78 "," 104,728.78 ", 31.98M ,0.00%
2/16/2014," 43,496.31 "," 104,728.78 "," 104,728.78 "," 104,728.78 ", 31.98M ,0.00%
2/17/2014," 43,094.55 "," 108,509.14 "," 108,509.14 "," 108,509.14 ", 36.81M ,-0.92%
2/18/2014," 42,887.69 "," 109,345.68 "," 109,345.68 "," 109,345.68 ", 70.72M ,-0.48%
2/19/2014," 42,434.56 "," 109,345.68 "," 109,345.68 "," 109,345.68 ", 50.98M ,-1.06%
2/20/2014," 42,094.15 "," 106,569.45 "," 106,569.45 "," 106,569.45 ", 43.03M ,-0.80%
2/21/2014," 42,297.43 "," 106,569.45 "," 106,569.45 "," 106,569.45 ", 80.19M ,0.48%
2/22/2014," 42,297.43 "," 106,569.45 "," 106,569.45 "," 106,569.45 ", 80.19M ,0.00%
2/23/2014," 42,297.43 "," 106,569.45 "," 106,569.45 "," 106,569.45 ", 80.19M ,0.00%
2/24/2014," 42,590.28 "," 106,363.15 "," 106,363.15 "," 106,363.15 ", 92.47M ,0.69%
2/25/2014," 42,502.08 "," 106,363.15 "," 106,363.15 "," 106,363.15 ", 52.85M ,-0.21%
2/26/2014," 42,388.30 "," 106,363.15 "," 106,363.15 "," 106,363.15 ", 38.55M ,-0.27%
2/27/2014," 42,311.50 "," 108,668.27 "," 108,668.27 "," 108,668.27 ", 30.55M ,-0.18%
2/28/2014," 42,886.67 "," 106,189.74 "," 106,189.74 "," 106,189.74 ", 66.15M ,1.36%
3/1/2014," 42,886.67 "," 106,189.74 "," 106,189.74 "," 106,189.74 ", 66.15M ,0.00%
3/2/2014," 42,886.67 "," 106,189.74 "," 106,189.74 "," 106,189.74 ", 66.15M ,0.00%
3/3/2014," 43,096.14 "," 98,505.71 "," 98,505.71 "," 98,505.71 ", 70.60M ,0.49%
3/4/2014," 43,924.48 "," 105,228.72 "," 105,228.72 "," 105,228.72 ", 116.74M ,1.92%
3/5/2014," 44,570.43 "," 105,228.72 "," 105,228.72 "," 105,228.72 ", 109.99M ,1.47%
3/6/2014," 44,967.32 "," 110,094.92 "," 110,094.92 "," 110,094.92 ", 95.75M ,0.89%
3/7/2014," 44,903.73 "," 110,094.92 "," 110,094.92 "," 110,094.92 ", 80.34M ,-0.14%
3/8/2014," 44,903.73 "," 110,094.92 "," 110,094.92 "," 110,094.92 ", 80.34M ,0.00%
